194	Uncertain Reasoning in Concept Lattices	1995	ECSQARU	Thomas Lukasiewicz
195	Accelerated Quantification of Bayesian Networks with Incomplete Data	1995	KDD	Bo Thiesson
196	Current Approaches to Handling Imperfect Information in Data and Knowledge Bases	1996	IEEE Trans. Knowl. Data Eng.	Simon Parsons
197	The OO-Binary Relationship Model: A Truly Object Oriented Conceptual Model	1991	CAiSE	Olga De Troyer
198	Web Application Models Are More Than Conceptual Models	1999	ER (Workshops)	Gustavo Rossi,Daniel Schwabe,Fernando Lyardet
199	Automatic Resource Compilation by Analyzing Hyperlink Structure and Associated Text	1998	Computer Networks	Soumen Chakrabarti,Byron Dom,Prabhakar Raghavan,Sridhar Rajagopalan,David Gibson,Jon M. Kleinberg
200	Category Translation: Learning to Understand Information on the Internet	1995	NGITS	Mike Perkowitz,Oren Etzioni
201	A Fomalization of the Binary Object-Role Model based on Logic	1996	Data Knowl. Eng.	Olga De Troyer
202	Ordering and Selecting Production Rules for Constraint Maintenance: Complexity and Heuristic Solution	1997	IEEE Trans. Knowl. Data Eng.	Piero Fraternali,Stefano Paraboschi
203	Synchronizing a Database to Improve Freshness	2000	SIGMOD Conference	Junghoo Cho,Hector Garcia-Molina
204	A Web-Based Intelligent Tutoring System for Computer Programming	2004	Web Intelligence	Cory J. Butz,Shan Hua,R. Brien Maguire
205	HPP: HTML Macro-Preprocessing to Support Dynamic Document Caching	1997	USENIX Symposium on Internet Technologies and Systems	Fred Douglis,Antonio Haro,Michael Rabinovich
206	Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F	1999	VLDB	Arnaud Sahuguet,Fabien Azavant
207	Context and Page Analysis for Improved Web Search	1998	IEEE Internet Computing	Steve Lawrence,C. Lee Giles
208	How to build a WebFountain: An architecture for very large-scale text analytics	2004	IBM Systems Journal	Daniel Gruhl,Laurent Chavet,David Gibson,Jorg Meyer,Pradhan Pattanayak,Andrew Tomkins,Jason Y. Zien
209	Unified Integration of Explicit Knowledge and Learning by Example in Recurrent Networks	1995	IEEE Trans. Knowl. Data Eng.	Paolo Frasconi,Marco Gori,Marco Maggini,Giovanni Soda
210	Web Content Delivery to Heterogeneous Mobile Platforms	1998	ER Workshops	Martin Gaedke,Michael Beigl,Hans-Werner Gellersen,Christian Segor
211	Discovery of Web Communities from Positive and Negative Examples	2003	Discovery Science	Tsuyoshi Murata
212	Self-Organization and Identification of Web Communities	2002	IEEE Computer	Gary William Flake,Steve Lawrence,C. Lee Giles,Frans Coetzee
213	Random Sampling Techniques for Space Efficient Online Computation of Order Statistics of Large Datasets	1999	SIGMOD Conference	Gurmeet Singh Manku,Sridhar Rajagopalan,Bruce G. Lindsay
214	Efficient Crawling Through URL Ordering	1998	Computer Networks	Junghoo Cho,Hector Garcia-Molina,Lawrence Page
215	The WebCAT Framework - Automatic Generation of Meta-Data for Web Resources	2005	Web Intelligence	Bruno Martins,Mario J. Silva
216	A Tiered System for Serving Differentiated Content	2003	World Wide Web	Huamin Chen,Arun Iyengar
217	An Interactive Classification of Web Documents by Self-Organizing Maps and Search Engines	1999	DASFAA	Kenji Hatano,Ryouichi Sano,Yiwei Duan,Katsumi Tanaka
218	Design Reuse in Hypermedia Applications Development	1997	Hypertext	Gustavo Rossi,Daniel Schwabe,Alejandra Garrido
219	Applications of Linear Algebra in Information Retrieval and Hypertext Analysis	1999	PODS	Jon M. Kleinberg,Andrew Tomkins
220	An object-oriented data model formalised through hypergraphs	1991	Data Knowl. Eng.	Mark Levene,Alexandra Poulovassilis
221	Finding Replicated Web Collections	2000	SIGMOD Conference	Junghoo Cho,Narayanan Shivakumar,Hector Garcia-Molina
222	An Evolutionary Approach to Mining Robust Multi-Resolution Web Profiles and Context Sensitive URL Associations	2002	International Journal of Computational Intelligence and Applications	Olfa Nasraoui,Raghu Krishnapuram
223	On Axiomatizing Probabilistic Conditional Independencies in Bayesian Networks	2001	Web Intelligence	Cory J. Butz
224	Engineering Web Applications for Reuse	2001	IEEE MultiMedia	Daniel Schwabe,Luiselena Esmeraldo,Gustavo Rossi,Fernando Lyardet
225	Improved Algorithms for Topic Distillation in a Hyperlinked Environment	1998	SIGIR	Krishna Bharat,Monika Rauch Henzinger
226	A SOM-Based Information Organizer for Text and Video Data	1997	DASFAA	Kenji Hatano,Qing Qian,Katsumi Tanaka
227	A Logic Framework for a Semantics of Object-Oriented Data Modeling	1995	OOER	Olga De Troyer,Robert Meersman
228	A Conceptual Model and a Tool Environment for Developing More Scalable, Dynamic, and Customizable Web Applications	1998	EDBT	Piero Fraternali,Paolo Paolini
229	Adaptive Web Sites: Automatically Synthesizing Web Pages	1998	AAAI/IAAI	Mike Perkowitz,Oren Etzioni
230	Observation Consistent Integration of Views of Object Life-Cycles	1998	BNCOD	Gunter Preuner,Michael Schrefl
231	Extracting Large-Scale Knowledge Bases from the Web	1999	VLDB	Ravi Kumar,Prabhakar Raghavan,Sridhar Rajagopalan,Andrew Tomkins
232	Scalable Update Propagation in Epidemic Replicated Databases	1996	EDBT	Michael Rabinovich,Narain H. Gehani,Alex Kononov
233	Knowledge Navigation on Visualizing Complementary Documents	2001	Discovery Science	Naohiro Matsumura,Yukio Ohsawa,Mitsuru Ishizuka
234	Combination Retrieval for Creating Knowledge from Sparse Document Collection	2000	Discovery Science	Naohiro Matsumura,Yukio Ohsawa
235	Finding Related Pages Using the Link Structure of the WWW	2004	Web Intelligence	Paul-Alexandru Chirita,Daniel Olmedilla,Wolfgang Nejdl
236	Distributions of Surfers' Paths Through the World Wide Web: Empirical Characterizations	1999	World Wide Web	Peter Pirolli,James E. Pitkow
237	Mirror, Mirror on the Web: A Study of Host Pairs with Replicated Content	1999	Computer Networks	Krishna Bharat,Andrei Z. Broder
238	Improving Fault Tolerance and Supporting Partial Writes in Structured Coterie Protocols for Replicated Objects	1992	SIGMOD Conference	Michael Rabinovich,Edward D. Lazowska
239	Efficient Support for Partial Write Operations in Replicated Databases	1994	ICDE	Michael Rabinovich,Edward D. Lazowska
240	The World-Wide Web: Quagmire or Gold Mine?	1996	Commun. ACM	Oren Etzioni
241	Constraint Enforcement Through Production Rules: Putting Active Databases at Work	1992	IEEE Data Eng. Bull.	Stefano Ceri,Piero Fraternali,Stefano Paraboschi,Letizia Tanca
242	The Object-Oriented Hypermedia Design Model	1995	Commun. ACM	Daniel Schwabe,Gustavo Rossi
243	Extracting Patterns and Relations from the World Wide Web	1998	WebDB	Sergey Brin
244	Magic Factoring of Closure Programs	1995	PODS	Peter T. Wood
245	XML-GL: A Graphical Language for Querying and Restructuring XML Documents	1999	Computer Networks	Stefano Ceri,Sara Comai,Ernesto Damiani,Piero Fraternali,Stefano Paraboschi,Letizia Tanca
246	Extracting Web User Profiles Using Relational Competitive Fuzzy Clustering	2000	International Journal on Artificial Intelligence Tools	Olfa Nasraoui,Hichem Frigui,Raghu Krishnapuram,Anupam Joshi
247	Scalable Feature Selection, Classification and Signature Generation for Organizing Large Text Databases into Hierarchical Topic Taxonomies	1998	VLDB J.	Soumen Chakrabarti,Byron Dom,Rakesh Agrawal,Prabhakar Raghavan
248	Mining Web Site?s Clusters from Link Topology and Site Hierarchy	2003	Web Intelligence	Kwok-Wai Cheung,Yuxiang Sun
249	Topic Continuity for Web Document Categorization and Ranking	2003	Web Intelligence	B. Lakshmi Narayan,C. A. Murthy,Sankar K. Pal
250	The Additivity Problem for Functional Dependencies in Incomplete Relations	1997	Acta Inf.	Mark Levene,George Loizou
251	Machine Discovery Based on the Co-occurrence of References in a Search Engine	1999	Discovery Science	Tsuyoshi Murata
252	Trawling the Web for Emerging Cyber-Communities	1999	Computer Networks	Ravi Kumar,Prabhakar Raghavan,Sridhar Rajagopalan,Andrew Tomkins
253	Systematic Hypermedia Application Design with OOHDM	1996	Hypertext	Daniel Schwabe,Gustavo Rossi,Simone Diniz Junqueira Barbosa
254	Approximate Medians and other Quantiles in One Pass and with Limited Memory	1998	SIGMOD Conference	Gurmeet Singh Manku,Sridhar Rajagopalan,Bruce G. Lindsay
255	An Average Linear Time Algorithm For Web Usage Mining	2004	International Journal of Information Technology and Decision Making	Jose Borges,Mark Levene
256	A Fully Precise Null Extended Nested Relational Algebra	1993	Fundam. Inform.	Mark Levene,George Loizou
257	Constructing Deterministic Finite-State Automata in Recurrent Neural Networks	1996	J. ACM	Christian W. Omlin,C. Lee Giles
258	Focused Crawling: A New Approach to Topic-Specific Web Resource Discovery	1999	Computer Networks	Soumen Chakrabarti,Martin van den Berg,Byron Dom
259	XML: Current Developments and Future Challenges for the Database Community	2000	EDBT	Stefano Ceri,Piero Fraternali,Stefano Paraboschi
260	Moving Up the Information Food Chain: Deploying Softbots on the World Wide Web	1997	AI Magazine	Oren Etzioni
261	An Object-Oriented Model for Designing the Humam-Computer Interface Of Hypermedia Applications	1995	IWHD	Gustavo Rossi,Daniel Schwabe,Carlos Jose Pereira de Lucena,Donald D. Cowan
262	Mining Sequential Patterns: Generalizations and Performance Improvements	1996	EDBT	Ramakrishnan Srikant,Rakesh Agrawal
263	Using Markov Chains for Link Prediction in Adaptive Web Sites	2002	Soft-Ware	Jianhan Zhu,Jun Hong,John G. Hughes
264	Life, Death, and Lawfulness on the Electronic Frontier	1997	CHI	James E. Pitkow,Peter Pirolli
265	Predictive Algorithms for Browser Support of Habitual User Activities on the Web	2005	Web Intelligence	Janez Brank,Natasa Milic-Frayling,Anthony Frayling,Gavin Smyth
266	A Fine Grained Heuristic to Capture Web Navigation Patterns	2000	SIGKDD Explorations	Jose Borges,Mark Levene
267	The Web as a Graph: Measurements, Models, and Methods	1999	COCOON	Jon M. Kleinberg,Ravi Kumar,Prabhakar Raghavan,Sridhar Rajagopalan,Andrew Tomkins
268	Scalable Versioning in Distributed Databases with Commuting Updates	1997	ICDE	H. V. Jagadish,Inderpal Singh Mumick,Michael Rabinovich
269	System Design Issues for Internet Middleware Services: Deductions from a Large Client Trace	1997	USENIX Symposium on Internet Technologies and Systems	Steven D. Gribble,Eric A. Brewer
270	A Graph-Based Data Model and its Ramifications	1995	IEEE Trans. Knowl. Data Eng.	Mark Levene,George Loizou
271	Computing the Entropy of User Navigation in the Web	2003	International Journal of Information Technology and Decision Making	Mark Levene,George Loizou
272	Automatic Rule Generation for Constraint Enforcement in Active Databases	1993	SEBD	Stefano Ceri,Piero Fraternali,Stefano Paraboschi,Letizia Tanca
273	Web-based Support Systems (WSS): A Report of the WIC Canada Research Centre	2004	Web Intelligence	Yiyu Yao,Jingtao Yao,Cory J. Butz,Pawan Lingras,Dawn N. Jutla
274	A Road Map to More Effective Web Personalization: Integrating Domain Knowledge with Web Usage Mining	2003	International Conference on Internet Computing	Honghua Dai,Bamshad Mobasher
275	Factoring Augmented Regular Chain Programs	1990	VLDB	Peter T. Wood
276	Feature Subset Selection in Text-Learning	1998	ECML	Dunja Mladenic
277	On Modularity for Conceptual Data Models and the Consequences for Subtyping, Inheritance  Overriding	1993	ICDE	Olga De Troyer,Rene Janssen
278	Automatic Generation of Production Rules for Integrity Maintenance	1994	ACM Trans. Database Syst.	Stefano Ceri,Piero Fraternali,Stefano Paraboschi,Letizia Tanca
279	WebComposition: An Object-Oriented Support System for the Web Engineering Lifecycle	1997	Computer Networks	Hans-Werner Gellersen,Robert Wicke,Martin Gaedke
280	Fast Algorithms for Mining Association Rules in Large Databases	1994	VLDB	Rakesh Agrawal,Ramakrishnan Srikant
281	Tools and Approaches for Developing Data-Intensive Web Applications: A Survey	1999	ACM Comput. Surv.	Piero Fraternali
282	Addendum to 'Automatic Generation of Production Rules for Integrity Maintenance	1995	ACM Trans. Database Syst.	Stefano Ceri,Piero Fraternali,Stefano Paraboschi,Letizia Tanca
283	Asynchronous Version Advancement in a Distributed Three-Version Database	1998	ICDE	H. V. Jagadish,Inderpal Singh Mumick,Michael Rabinovich
284	Mining the Web for Acronyms Using the Duality of Patterns and Relations	1999	Workshop on Web Information and Data Management	Jeonghee Yi,Neel Sundaresan
285	Issues in Web Content Replication	1998	IEEE Data Eng. Bull.	Michael Rabinovich
286	Data-Driven, One-To-One Web Site Generation for Data-Intensive Applications	1999	VLDB	Stefano Ceri,Piero Fraternali,Stefano Paraboschi
287	Web-Based Information Retrieval Support Systems: Building Research Tools for Scientists in the New Information Age	2003	Web Intelligence	J. T. Yao,Y. Y. Yao
288	Optimising Web Queries Using Document Type Definitions	1999	Workshop on Web Information and Data Management	Peter T. Wood
289	ACES: An efficient admission control scheme for QoS-aware web servers	2003	Computer Communications	Xiangping Chen,Huamin Chen,Prasant Mohapatra
290	DNS Dispatching Algorithms with State Estimators for Scalable Web-Server Clusters	1999	World Wide Web	Valeria Cardellini,Michele Colajanni,Philip S. Yu
291	View Integration of Object Life-Cycles in Object-Oriented Design	1999	ER	Gunter Preuner,Stefan Conrad
292	Improvement of Precision and Recall for Information Retrieval in a Narrow Domain: Reuse of Concepts by Formal Concept Analysis	2004	Web Intelligence	Woo-Chul Cho,Debbie Richards
293	A Nested-Graph Model for the Representation and Manipulation of Complex Objects	1994	ACM Trans. Inf. Syst.	Alexandra Poulovassilis,Mark Levene
294	The Nested Relation Type Model: An Application of Domain Theory to Databases	1990	Comput. J.	Mark Levene,George Loizou
295	The Intelligent Electronic Shopping System Based on Bayesian Customer Modeling	2001	Web Intelligence	Junzhong Ji,Lei Zheng,Chunnian Liu
296	Semantics for Null Extended Nested Relations	1993	ACM Trans. Database Syst.	Mark Levene,George Loizou
297	Performance Limitations of the Java Core Libraries	2000	Concurrency - Practice and Experience	Allan Heydon,Marc Najork
298	Beyond Document Similarity: Understanding Value-Based Search and Browsing Technologies	2000	SIGMOD Record	Andreas Paepcke,Hector Garcia-Molina,Gerard Rodriguez-Mula,Junghoo Cho
299	Mining Quantitative Association Rules in Large Relational Tables	1996	SIGMOD Conference	Ramakrishnan Srikant,Rakesh Agrawal
300	Analysis and Characterization of Large-Scale Web Server Access Patterns and Performance	1999	World Wide Web	Arun Iyengar,Mark S. Squillante,Li Zhang
301	An Object Oriented Approach to Web-Based Applications Design	1998	TAPOS	Daniel Schwabe,Gustavo Rossi
302	Implementing Interior Point Linear Programming Methods in the Optimization Subroutine Library	1992	IBM Systems Journal	John J. H. Forrest,John A. Tomlin
303	Designing Well-Structured Websites: Lessons to Be Learned from Database Schema Methodology	1998	ER	Olga De Troyer
304	The Connectivity Server: Fast Access to Linkage Information on the Web	1998	Computer Networks	Krishna Bharat,Andrei Z. Broder,Monika Rauch Henzinger,Puneet Kumar,Suresh Venkatasubramanian
305	Exploiting Webspace Organization for Accelerating Web Prefetching	2005	Web Intelligence and Agent Systems	Javed I. Khan,Qingping Tao
306	Performance Evaluation of a Hybrid Run-Time Management Policy for Data Intensive Web Sites	2003	World Wide Web	Christos Bouras,Agisilaos Konidaris
307	Web Ecology: Recycling HTML Pages as XML Documents Using W4F	1999	WebDB (Informal Proceedings)	Arnaud Sahuguet,Fabien Azavant
308	Design Principles for Data-Intensive Web Sites	1999	SIGMOD Record	Stefano Ceri,Piero Fraternali,Stefano Paraboschi
309	Word-based Compression Methods for Large Text Documents	1999	Data Compression Conference	Jiri Dvorsky,Jaroslav Pokorny,Vaclav Snasel
310	A Fault-Tolerant Commit Protocol for Replicated Databases	1992	PODS	Michael Rabinovich,Edward D. Lazowska
311	Web Usage Mining: Discovery and Applications of Usage Patterns from Web Data	2000	SIGKDD Explorations	Jaideep Srivastava,Robert Cooley,Mukund Deshpande,Pang-Ning Tan
312	WSDM: A User Centered Design Method for Web Sites	1998	Computer Networks	Olga De Troyer,C. J. Leune
313	The SGF Metadata Framework and Its Support for Social Awareness on the World Wide Web	1999	World Wide Web	Olivier Liechti,Mark Sifer,Tadao Ichikawa
314	HDM - A Model-Based Approach to Hypertext Application Design	1993	ACM Trans. Inf. Syst.	Franca Garzotto,Paolo Paolini,Daniel Schwabe
315	Improving Web Server Performance by Caching Dynamic Data	1997	USENIX Symposium on Internet Technologies and Systems	Arun Iyengar,Jim Challenger
316	A Non-Obtrusive User Interface for Increasing Social Awareness on the World Wide Web	1999	Personal and Ubiquitous Computing	Olivier Liechti,Mark Sifer,Tadao Ichikawa
317	Web Design Frameworks: An Approach to Improve Reuse in Web Applications	2001	Web Engineering	Daniel Schwabe,Gustavo Rossi,Luiselena Esmeraldo,Fernando Lyardet
318	A Digital Photography Framework Enabling Affective Awareness in Home Communication	2000	Personal and Ubiquitous Computing	Olivier Liechti,Tadao Ichikawa
319	Study of Piggyback Cache Validation for Proxy Caches in the World Wide Web	1997	USENIX Symposium on Internet Technologies and Systems	Balachander Krishnamurthy,Craig E. Wills
320	Database Design for Incomplete Relations	1999	ACM Trans. Database Syst.	Mark Levene,George Loizou
